CAS,Tc,Pc,Vc,Zc,SMILES,Chemical,omega,Tc_error,Pc_error,Vc_error,ID,name,Tt,Pt,Tb,MW,Reference,Tm,Hfs,Hfl,Hfg,S0s,S0l,S0g,Hsub,Hfus,Hvap,AntoineTmin,AntoineTmax,AntoineA,AntoineB,AntoineC
1453-24-3,614.9,3305000.0,0.000407,0.2631038450160958,CCC1=CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008-17-9,708.8,2469000.0,0.000606,0.2538842853102389,CCC1CCCC2CCCCC12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127-76-0,776.0,3320000.0,0.00052,0.2675749919404152,CCc1cccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
13556-58-6,733.0,2752000.0,0.000555,0.2506128024530124,CCC1CCCc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454-85-9,779.2,1377000.0,0.00116,0.2465521536920523,CCCCCCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765-39-5,736.0,1410000.0,0.00108,0.2488461171998141,CCCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-70-6,632.3,3085000.0,0.000444,0.2605438171694189,CCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
592-76-7,537.4,2920000.0,0.000402,0.2627102739920982,CCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
628-71-7,547.0,3210000.0,0.000387,0.2731457742210736,CCCCCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
36653-82-4,768.6,1468000.0,0.00108,0.2480934199569861,CCCCCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
629-73-2,722.0,1480000.0,0.001008,0.2485140029736016,CCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-27-3,611.3,3446000.0,0.000382,0.2589942099661432,CCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
61868-14-2,894.0,716000.0,0.0024983,0.2406500223891741,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
592-41-6,504.0,3210000.0,0.000348,0.2665750840696992,CCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
693-02-7,516.2,3620000.0,0.000322,0.2715890506237954,CCCCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-37-3,471.75,1935000.0,0.000531,0.2619566310992588,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,
148462-57-1,611.7,2602000.0,0.000487,0.2491515468839485,CCC(=O)OC(C)COC,,,,,,,,,,,,,,,,,,,,,,,,,,,
16747-50-5,582.0,3020000.0,0.000428,0.2671120880309724,CCC1(C)CCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074-17-5,662.0,2940000.0,0.000482,0.2574555119092843,CCCc1ccccc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
19177-04-9,670.0,2840000.0,0.000495,0.2523565324165138,CC1=CC(=CC=C1)OC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228-03-3,726.8,3408000.0,0.000495,0.2791616016275139,CC(C)c1cc(C)cc(O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228-02-2,722.5,3408000.0,0.000495,0.2808230478378922,CC(C)c1ccc(O)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074-43-7,654.0,2810000.0,0.000482,0.2490814726559159,CCCc1cccc(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074-55-1,656.0,2810000.0,0.000482,0.2483220779222088,CCCc1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
17699-86-4,626.0,3120000.0,0.000437,0.2619554948234096,CC1=CCC(CC1)C=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
693-89-0,542.0,4130000.0,0.000303,0.2776893401788134,CC1=CCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958-75-0,707.2,2770000.0,0.00055,0.2590991698353975,CC1CCCC2CCCCC12,,,,,,,,,,,,,,,,,,,,,,,,,,,
767-58-8,694.1,3437000.0,0.000441,0.2626406183090269,CC1CCc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
767-59-9,703.0,3460000.0,0.000436,0.2580911293360666,CC1C=Cc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-12-0,772.0,3600000.0,0.000465,0.2607978268672583,Cc1cccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559-81-5,719.3,3057000.0,0.000497,0.2540432043858056,CC1CCCc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-22-5,552.2,4181000.0,0.000313,0.2850321952983132,CC(=C)OC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634-09-9,792.0,2680000.0,0.000631,0.2568057754616833,CCCCc1cccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
26438-27-7,844.0,1523000.0,0.000961,0.2085675114426528,CCCCCCCCCCC1=CC=CC2=CC=CC=C21,,,,,,,,,,,,,,,,,,,,,,,,,,,
66325-11-9,779.0,1890000.0,0.000771,0.224980324832747,CCCCCCC1CCCC2=CC=CC=C12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876-53-1,813.0,2250000.0,0.000741,0.2466470897232287,CCCCCCC1=CC=CC2=CC=CC=C21,,,,,,,,,,,,,,,,,,,,,,,,,,,
627-05-4,623.0,3760000.0,0.000341,0.2475255260699544,CCCC[N+]([O-])=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-03-2,605.0,4350000.0,0.000288,0.2490532337149209,CCC[N+]([O-])=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
26438-26-6,835.1,1643000.0,0.000906,0.2143843566970305,CCCCCCCCCc1cccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454-84-8,798.8,1220000.0,0.00131,0.240635049861398,CCCCCCCCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
18435-45-5,760.0,1280000.0,0.001226,0.2483434227913804,CCCCCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
143-08-8,670.9,2527000.0,0.000576,0.2609370501224474,CCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-11-8,593.1,2428000.0,0.000524,0.2579989035490123,CCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452-09-3,598.05,2610000.0,0.000497,0.2608706475892868,CCCCCCCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-89-5,803.0,2440000.0,0.000686,0.2507057020731215,C=1C=CC2=C(C1)C=CC=C2CCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-92-5,789.3,1295000.0,0.00123,0.2427161038005906,CCCCCCCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-88-9,748.0,1340000.0,0.001153,0.2484267299306318,CCCCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-87-5,652.3,2783000.0,0.000509,0.261185717796579,CCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-66-0,566.9,2663000.0,0.000464,0.2621491808187575,CCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
629-05-0,574.0,2880000.0,0.000442,0.2667280436849975,CCCCCCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
629-76-5,757.3,1569000.0,0.00101,0.2516762159153011,CCCCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
13360-61-7,708.0,1570000.0,0.000936,0.2496364847208852,CCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-41-0,588.1,3897000.0,0.000326,0.2598140551574394,CCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
109-67-1,464.8,3560000.0,0.0002934,0.2702774439146891,CCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
871-28-3,503.0,4400000.0,0.000256,0.2693335600797745,C=CCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
627-19-0,481.2,4170000.0,0.000277,0.288706140038035,CCCC#C,,,,,,,,,,,,,,,,,,,,,,,,,,,
605-02-7,849.0,2630000.0,0.000656,0.2444092917645634,c1ccc(cc1)c2cccc3ccccc23,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-23-8,536.8,5169000.0,0.000219,0.2536319465429794,CCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
58797-58-3,689.9,2300000.0,0.000628,0.2518066236030055,CC(COC(C)COC(C)(C)C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,
74338-98-0,690.0,2959000.0,0.000467,0.2408677023664581,CC(C)(C)OCC(CO)O,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120-36-1,691.0,1627000.0,0.000865,0.2449578874546392,CCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
18435-53-5,857.0,847000.0,0.00205,0.2436813345139292,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-70-9,732.4,1810000.0,0.00086,0.2556198086557992,CCCCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437-56-1,674.8,1749000.0,0.000795,0.2478264632942111,CCCCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-42-5,703.9,2119000.0,0.000715,0.2588760350048424,CCCCCCCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
821-95-4,637.8,2044000.0,0.000657,0.2532372338753797,CCCCCCCCCC=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-90-0,670.0,3167000.0,0.00044,0.2501449571715491,CCOCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-59-4,684.0,2410000.0,0.000631,0.2673967442061753,CCCCCCOCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-77-3,672.0,3670000.0,0.000382,0.250914621173511,COCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
18912-81-7,705.3,2503000.0,0.0006,0.256096728772389,CCCCCOCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
497-23-4,754.8,4998000.0,0.00023,0.1831715461258814,O=C1OCC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885-48-9,444.03,3420000.0,0.000289,0.2677179250886867,FC(F)OCC(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603-45-0,728.4,2893000.0,0.00053,0.2531746283133737,C1COCCN1CCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
594-82-1,568.0,2870000.0,0.000461,0.2801562408210907,CC(C)(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
13475-81-5,623.0,2510000.0,0.000557,0.2699023618211621,CCCC(C)(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154-79-2,607.5,2741000.0,0.000478,0.2593919325634067,CCC(C)(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186-53-4,592.6,2600000.0,0.00049,0.2585672972062656,CC(C)C(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
464-06-2,531.1,2950000.0,0.000398,0.265885468001628,CC(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
564-02-3,563.5,2730000.0,0.000436,0.2540510714467718,CCC(C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390-04-9,692.0,1570000.0,0.000863,0.2354887522701444,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
86154-51-0,515.5,3201000.0,0.00036,0.2688594588885272,CC(CC(C)(F)F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010-96-6,699.5,3172000.0,0.000456,0.2487001902060905,CC1(C)C(O)C(C)(C)C1O,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070-87-7,574.6,2490000.0,0.000504,0.2626818563947433,CC(C)(C)CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
144-19-4,697.9,2704000.0,0.000503,0.2343944309526754,CC(C)C(O)C(C)(C)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
540-84-1,543.8,2570000.0,0.000468,0.2660146703773247,CC(C)CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071-81-4,581.4,2190000.0,0.000584,0.2645743570785086,CC(C)(C)CCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522-94-9,569.8,2330000.0,0.000519,0.2552505278738458,CC(C)CCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
306-83-2,456.94,3676000.0,0.000278,0.2689843026307675,FC(F)(F)C(Cl)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,
812-04-4,462.0,3610000.0,0.000277,0.2603219629265687,FC(F)C(F)(Cl)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-84-3,552.7,4078000.0,0.000327,0.2901825711662844,CC(C)(C)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
16747-32-3,590.0,2570000.0,0.000511,0.2677119927236624,CCC(CC)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-83-2,489.0,3100000.0,0.000358,0.2729616761276428,CCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071-26-7,576.7,2350000.0,0.000519,0.2543613279484321,CCCCCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
590-73-8,549.8,2530000.0,0.000478,0.2645510546514557,CCCCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
15869-87-1,602.0,2160000.0,0.000574,0.2477051107577632,CCCCCCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
590-35-2,520.5,2770000.0,0.000416,0.2662675123205265,CCCC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
628-87-5,731.0,3540000.0,0.000357,0.2079313226482849,N#CCNCC#N,,,,,,,,,,,,,,,,,,,,,,,,,,,
754-12-1,367.85,3382000.0,0.0002386,0.2638390637336511,C=C(C(F)(F)F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,
16747-38-9,607.5,2720000.0,0.000493,0.2654821682602368,CC(C)C(C)(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
594-56-9,531.0,3140000.0,0.000381,0.270972936406431,CC(=C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
560-21-4,573.5,2820000.0,0.000455,0.2690871120406657,CCC(C)(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
106538-38-9,738.0,3700000.0,0.000408,0.2460205246239826,C1COCC1C2CCOC2,,,,,,,,,,,,,,,,,,,,,,,,,,,
565-75-3,566.4,2730000.0,0.00046,0.2666631770174,CC(C)C(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795-05-7,656.8,3630000.0,0.000398,0.2645588949823813,Cc1sc(C)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
513-85-9,611.0,5130000.0,0.000267,0.2696206995508547,C[C@@H](O)[C@H](C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,
7581-97-7,599.0,3740000.0,0.000343,0.2575755968212184,CC(Cl)C(C)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,
78-88-6,578.0,4380000.0,0.000277,0.2524595804137332,ClCC(Cl)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191-99-7,524.0,5500000.0,0.000205,0.2587921379974687,C1CC=CO1,,,,,,,,,,,,,,,,,,,,,,,,,,,
513-81-5,526.0,3520000.0,0.000315,0.2535322951927274,CC(=C)C(C)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
563-78-0,501.0,3320000.0,0.000335,0.2669998269032334,CC(C)C(C)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
16746-86-4,561.0,2760000.0,0.000445,0.2633128457459467,CCCC(C)C(C)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889-67-4,805.0,1990000.0,0.000781,0.2322063248246638,CC(C)(c1ccccc1)C(C)(C)c2ccccc2,,,,,,,,,,,,,,,,,,,,,,,,,,,
563-79-1,528.0,3320000.0,0.000335,0.2533464266638635,CC(C)=C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923-91-5,786.0,3464000.0,0.0004561,0.2417582061216236,Cc1sc2ccccc2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-29-8,500.0,3150000.0,0.000361,0.2735354170736718,CC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
17312-44-6,653.5,1880000.0,0.000724,0.2505051383255627,CCCCCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117-98-2,689.7,1656000.0,0.000853,0.2463286646628874,CCCCCCCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074-71-3,588.8,2390000.0,0.000533,0.2602094852552266,CCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
584-94-1,563.5,2630000.0,0.000468,0.2627081197529528,CCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884-06-2,633.9,2016000.0,0.000661,0.2528349168534717,CCCCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146-60-3,613.1,2173000.0,0.000599,0.2553412896382293,CCCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
565-59-3,537.3,2910000.0,0.000393,0.2559967865205896,CCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
632-16-6,637.0,4050000.0,0.000348,0.2661096659296987,Cc1sccc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
17312-77-5,671.4,1761000.0,0.000787,0.2482667541855814,CCCCCCCCC(C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
591-96-8,497.0,3800000.0,0.000295,0.2712782897442573,C[CH]=[C]=[CH]C,,,,,,,,,,,,,,,,,,,,,,,,,,,
526-75-0,722.95,4900000.0,0.00036,0.2934648790308717,Cc1cccc(O)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
107-39-1,550.0,2680000.0,0.000436,0.2555197116733173,CC(=C)CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
107-40-4,555.0,2680000.0,0.000436,0.253217732288873,CC(C)=CC(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
16747-30-1,581.0,2460000.0,0.000511,0.2602230062478643,CCC(C)(C)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-75-8,653.0,3330000.0,0.000417,0.2557601760120671,Cc1cc(C)nc(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
95-80-7,804.0,4380000.0,0.000376,0.246360865762145,Cc1ccc(N)cc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,
320-60-5,646.0,2810000.0,0.000443,0.231762594005939,FC(F)(F)c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,
95-73-8,705.0,3590000.0,0.000404,0.2474300891627917,Cc1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,
53951-43-2,621.3,3540000.0,0.000363,0.24875644886046,CC1COC(O1)(C)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068-87-7,591.0,2530000.0,0.000512,0.263614209523089,CCC(C(C)C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
589-43-5,553.5,2560000.0,0.000472,0.2625609612379886,CCC(C)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032-94-4,600.0,2170000.0,0.000575,0.2501163850076023,CCCCC(C)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-08-7,519.8,2740000.0,0.000418,0.2650064133850231,CC(C)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
51-28-5,766.9,3888000.0,0.000394,0.2402423432833626,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362-80-7,835.0,2000000.0,0.000839,0.2416970200738853,CC(C)(CC(=C)c1ccccc1)c2ccccc2,,,,,,,,,,,,,,,,,,,,,,,,,,,
584-84-9,725.0,3040000.0,0.000525,0.2647650739975045,Cc1ccc(cc1N=C=O)N=C=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
105-67-9,707.65,4400000.0,0.00039,0.2916517505169474,Cc1ccc(O)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708-29-8,542.0,5500000.0,0.000206,0.2514180410763996,C1OCC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
627-58-7,567.0,2740000.0,0.000445,0.2586385934807687,CC(=C)CCC(C)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
764-13-6,597.0,2740000.0,0.000425,0.2346016037642453,CC(C)=CC=C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
625-86-5,558.6,4125000.0,0.000306,0.2717754746736143,Cc1oc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
592-13-2,550.0,2490000.0,0.000482,0.2624517728639617,CC(C)CCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
15869-89-3,603.0,2170000.0,0.000575,0.2488720248831864,CCCC(C)CCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003-38-9,551.1,3643000.0,0.000333,0.2647517312231479,CC1CCC(C)O1,,,,,,,,,,,,,,,,,,,,,,,,,,,
638-02-8,629.9,4462000.0,0.000328,0.2794458190344676,Cc1sc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
95-87-4,707.05,4900000.0,0.00035,0.291729140652394,Cc1ccc(C)c(O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
123-18-2,658.0,1970000.0,0.00068,0.2448584298103887,CC(C)CC(C)CC(=O)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
59919-41-4,807.0,2580000.0,0.00063,0.242243724766353,CCc1ccc2cc(CC)ccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-82-7,603.0,2550000.0,0.000538,0.2736345669703413,CC(C)CC(O)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072-05-5,579.0,2300000.0,0.00052,0.2484382325234893,CC(C)CCCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
581-42-0,777.0,3170000.0,0.00052,0.2551569498744268,Cc1ccc2cc(C)ccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051-30-1,606.0,2170000.0,0.000575,0.2476399851560419,CCC(C)CCCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-48-5,623.75,3750000.0,0.000373,0.2697089484825861,Cc1cccc(C)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
573-56-8,770.1,3905000.0,0.000394,0.2402901406286027,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-37-0,724.0,2110000.0,0.000757,0.26534174660096,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141-38-4,904.0,3050000.0,0.000586,0.2377906860263985,OC(=O)c1ccc2cc(ccc2c1)C(O)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
91-08-7,749.0,2900000.0,0.000525,0.2444788525401207,Cc1c(cccc1N=C=O)N=C=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
576-26-1,701.05,4300000.0,0.00039,0.287706639193569,Cc1cccc(C)c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,
16587-40-9,772.4,3464000.0,0.000478,0.257827554765543,Cc1sc2c(C)cccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
582-16-1,775.0,3230000.0,0.0006,0.3007584826745845,Cc1ccc2ccc(C)cc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072-16-8,604.0,2130000.0,0.000575,0.2438800775473157,CC(C)CCCCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
21282-97-3,724.2,2257000.0,0.000621,0.2327718475708639,CC(=O)CC(=O)OCCOC(=O)C(C)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-68-5,619.8,3862000.0,0.000315,0.2360679704422838,CC(C)(N)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-41-5,838.0,3933000.0,0.000594,0.3352989455793875,Nc1ccccc1c2ccccc2,,,,,,,,,,,,,,,,,,,,,,,,,,,
929-06-6,735.0,5900000.0,0.0003392,0.3274811682991929,NCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
78-76-2,567.0,4630000.0,0.00032,0.3142778152227565,CCC(C)Br,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-26-3,532.0,5510000.0,0.000266,0.3313503381427103,CC(C)Br,,,,,,,,,,,,,,,,,,,,,,,,,,,
78-92-2,535.9,4188000.0,0.00027,0.2537771378766801,CCC(C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-29-7,608.5,4204000.0,0.000303,0.2517738194275841,CC\C(C)=N\O,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-76-2,633.9,3270000.0,0.0004236,0.2628141640309874,CCCCOCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
115-84-4,732.0,2597000.0,0.000569,0.2427945589346324,CCCCC(CC)(CO)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
51655-57-3,681.5,1826000.0,0.000778,0.2507150039613174,CCCCCCCC(CCCC)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
110-65-6,695.0,5860000.0,0.000256,0.2596083109940947,OCC#CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837-89-0,395.65,3660000.0,0.0002438,0.2712498030670158,FC(Cl)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-88-7,430.0,3840000.0,0.000238,0.2556263040015074,FC(F)(F)CCl,,,,,,,,,,,,,,,,,,,,,,,,,,,
359-10-4,400.55,4458000.0,0.000197,0.2637031813250608,FC(F)=CCl,,,,,,,,,,,,,,,,,,,,,,,,,,,
497-04-1,669.7,5065000.0,0.000283,0.2574254029512741,OCC(Cl)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
107-07-3,585.0,5920000.0,0.000212,0.2580284042270476,OCCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,
557-98-2,478.0,4710000.0,0.000234,0.2773158439054186,CC(Cl)=C,,,,,,,,,,,,,,,,,,,,,,,,,,,
930-68-7,684.2,4535000.0,0.000315,0.2511138058863055,O=C1CCCC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502-22-3,792.8,2933000.0,0.000581,0.2585177508510637,O=C1CCCCC1C2=CCCCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,
19089-47-5,592.3,3640000.0,0.000363,0.2683070541365098,CCOC(C)CO,,,,,,,,,,,,,,,,,,,,,,,,,,,
111-15-9,607.3,3166000.0,0.000453,0.2840348609543349,CCOCCOC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
88-09-5,655.0,3410000.0,0.000389,0.2435726354818712,CCC(CC)C(O)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
